"ProdZone","AttrZone","Curr-0Car-HBW-Trn","Curr-1Car-HBW-Trn","Curr-2Car-HBW-Trn","Curr-0Car-HBO-Trn","Curr-1Car-HBO-Trn","Curr-2Car-HBO-Trn","Curr-0Car-NHB-Trn","Curr-1Car-NHB-Trn","Curr-2Car-NHB-Trn"
"$16938","$16460",0,0,0,0,0,0,2.266,0,0
"$16938","$16568",0,0,0,0,3.4,0,0,0,0
"$16938","$17009",0,0,0,0,0,0,0,3.67,0
"$16939","$16018",4.381,0,0,0,0,0,0,0,0
"$16939","$16061",0,4.582,0,0,0,0,0,0,0
"$16939","$16073",2.439,0,0,0,0,0,0,0,0
"$16939","$16088",0,0,0,0,0,3.6,0,0,0
"$16939","$16107",4.894,0,0,0,0,0,0,0,0
"$16939","$16110",0,0,0,3.972,0,0,0,0,0
"$16939","$16120",6.798,0,0,0,0,0,0,0,0
"$16939","$16171",0,0,0,0,11.46,0,0,0,0
"$16939","$16204",1.763,0,0,0,0,0,0,0,0
"$16939","$16206",0,3.332,0,0,0,0,0,0,0
"$16939","$16453",0,0,0,1.98,0,0,0,0,0
"$16939","$16456",0,0,0,0,3.117,0,0,0,0
"$16939","$16477",0,2.885,0,0,0,0,0,0,0
"$16939","$16568",9.209,0,0,0,9.427,0,0,0,0
"$16939","$16572",7.773,0,0,0,0,0,0,0,0
"$16939","$16577",0,0,0,0,2.577,0,0,0,0
"$16939","$16579",0,0,0,1.763,0,0,0,0,0
"$16939","$16582",0,0,0,0,0,0,2.97,0,0
"$16939","$16595",0,2.586,0,0,0,0,0,0,0
"$16939","$16598",0,0,0,13.654,0,0,0,0,0
"$16939","$16812",0,0,0,1.021,0,0,0,0,0
"$16939","$16835",3.109,0,0,0,0,0,0,0,0
"$16939","$16852",0,0,0,6.768,0,0,0,0,0
"$16939","$16867",0,0,0,2.471,0,0,0,0,0
"$16939","$16899",0,0,0,1.98,0,0,0,0,0
"$16939","$16938",0,0,0,8.856,0,0,0,0,0
"$16939","$16983",4.504,0,0,0,0,0,0,0,0
"$16939","$16997",0,0,0,0,0,3.064,0,0,0
"$16939","$17001",0,0,0,0,0,2.695,0,0,0
"$16939","$17009",4.381,0,0,0,0,0,0,0,0
"$16939","$17019",0,0,0,2.921,0,0,0,0,0
"$16939","$17023",3.333,0,0,0,0,0,0,0,0
"$16939","$17039",0,0,0,9.466,3.551,0,0,0,0
"$16939","$17146",0,0,0,0,7.191,0,0,0,0
"$16940","$16056",0.887,0,0,0,0,0,0,0,0
"$16940","$16073",19.984,0,0,0,0,0,0,0,0
"$16940","$16113",0,0,0,5.94,0,0,0,0,0
"$16940","$16133",0,1.98,0,0,0,0,0,0,0
"$16940","$16279",2.149,2.332,0,0,0,0,0,0,0
"$16940","$16304",0,3.764,0,0,0,0,0,0,0
"$16940","$16314",0,3.109,0,0,0,0,0,0,0
"$16940","$16316",0,0,0,1.372,0,0,0,0,0
"$16940","$16515",3.135,0,0,0,0,0,0,0,0
"$16940","$16516",0,0,2.258,0,0,0,0,0,0
"$16940","$16566",4.663,0,0,0,0,0,0,0,0
"$16940","$16568",2.97,2.889,0,0,0,3.064,0,0,10.692
"$16940","$16572",0,2.569,0,15.36,0,0,0,0,0
"$16940","$16690",0,0,0,0,1.426,0,0,0,0
"$16940","$16812",0,2.355,0,0,0,0,0,0,0
"$16940","$16844",4.328,0,0,0,0,0,0,0,0
"$16940","$16850",0,0,0,0,0,0,1.021,0,0
"$16940","$16900",2.995,0,0,0,0,0,0,0,0
"$16940","$16914",0,2.562,0,0,0,0,0,0,0
"$16940","$17000",0,0,0,1.885,0,0,0,0,0
"$16940","$17021",0,0,0,0,0,0,1.763,0,0
"$16940","$17023",0,0,2.661,0,0,0,0,0,0
"$16940","$17026",6.563,0,0,0,0,0,0,0,0
"$16940","$17106",2.149,0,0,0,0,0,0,0,0
"$16940","$17164",0,0,0,0,0,1.974,0,0,0
"$16941","$16568",0,0,0,0,0,2.392,0,0,0
"$16942","$16549",0,1.725,0,0,0,0,0,0,0
"$16943","$16587",0,0,0,0,0,0,2.522,0,0
"$16943","$16665",1.714,0,0,0,0,0,0,0,0
"$16944","$16012",0,0,5.746,0,0,0,8.311,0,0
"$16944","$16149",0,0,0,3.59,0,0,0,0,0
"$16944","$16279",0,0,0,0,0,2.482,0,0,0
"$16944","$16316",0,0,0,11.961,0,0,0,0,0
"$16944","$16337",0,0,0,0,16.622,11.53,0,0,0
"$16944","$16456",0,0,0,0,0,0,0,6.492,0
"$16944","$16505",0,2.82,0,0,0,0,0,0,0
"$16944","$16568",5.384,10.872,2.661,0,2.661,22.134,0,0,0
"$16944","$16575",9.545,21.605,0,0,0,0,0,0,0
"$16944","$16582",24.533,0,0,0,0,0,0,0,0
"$16944","$16586",0,11.53,0,0,0,0,0,0,0
"$16944","$16895",1.215,0,0,0,0,0,0,0,0
"$16944","$16911",0,0,0,0,0,20.516,0,0,0
"$16944","$17009",10.769,0,5.087,0,0,0,0,0,0
"$16945","$16012",0,17.418,0,0,0,0,0,0,0
"$16945","$16068",0,2.714,0,0,0,0,0,0,0
"$16945","$16112",6.798,0,0,0,0,0,0,0,0
"$16945","$16231",0,0.585,0,0,0,0,0,0,0
"$16945","$16279",0,0,0,3.135,0,0,0,0,0
"$16945","$16307",0,0,0,2.825,0,0,0,0,0
"$16945","$16337",0,0,0,0,9.213,0,0,0,0
"$16945","$16504",0,0,0,17.806,0,0,0,0,0
"$16945","$16525",0,0,0,4.439,0,0,0,0,0
"$16945","$16566",0,0,21.02,0,0,0,0,0,0
"$16945","$16568",4.279,0,0,3.064,0,0,0,0,0
"$16945","$16576",0,0,0,1.91,0,0,0,0,0
"$16945","$16579",0,0,0,2.562,0,0,0,0,0
"$16945","$16588",0,0,0,0,0,5.991,0,0,0
"$16945","$16604",0,0,0,0,1.965,0,0,0,0
"$16945","$16719",0,9.327,0,0,0,0,0,0,0
"$16945","$16756",0,0,0,0,0,0.887,0,0,0
"$16945","$16757",0,0,0,2.373,0,0,0,0,0
"$16945","$16810",2.171,0,0,0,0,0,0,0,0
"$16945","$17039",0,0,0,1.532,9.23,4.349,0,0,0
"$16945","$17163",0,0,0,4.159,0,0,0,0,0
"$16946","$16108",0,3.599,0,0,0,0,0,0,0
"$16946","$16453",0,0,0,4.685,0,0,0,0,0
"$16946","$16554",0,0,0,0,0,2.271,0,0,0
"$16946","$16669",0,0,0,0,0,0,0,2.676,0
"$16946","$17039",0,0,0,0,4.751,0,0,0,0
"$16946","$17110",0,0,0,0,7.261,0,0,0,0
"$16947","$16567",0,0,6.448,0,0,0,0,0,0
"$16947","$16575",0,0,6.448,0,0,0,0,0,0
"$16948","$16084",0,0,0,0,2.144,0,0,0,0
"$16948","$16609",0,0,0,0,2.947,0,0,0,0
"$16948","$17039",0,0,0,0,1.885,0,0,0,0
"$16951","$10859",0,0,0,2.744,0,0,0,0,0
"$16951","$16034",2.244,0,0,0,0,0,0,0,0
"$16951","$16041",0,4.359,0,0,0,0,0,0,0
"$16951","$16087",0,0,0,11.754,0,0,0,0,0
"$16951","$16107",9.009,0,0,0,0,0,0,0,0
"$16951","$16149",0,0,0,0,6.213,0,0,0,0
"$16951","$16151",0,0,0,3.975,0,0,0,0,0
"$16951","$16171",0,0,0,0,0,6.044,0,0,0
"$16951","$16187",0,0,0,0,2.894,0,0,0,0
"$16951","$16301",0,8.228,0,0,0,0,0,0,0
"$16951","$16389",0,0,0,0,7.261,0,0,0,0
"$16951","$16392",0,6.934,0,0,0,0,0,0,0
"$16951","$16407",3.872,1.261,0,0,0,0,0,0,0
"$16951","$16453",0,0,0,0,17.435,0,0,0,0
"$16951","$16476",0,11.826,0,3.143,0,0,0,0,0
"$16951","$16503",0,6.379,0,0,0,0,0,0,0
"$16951","$16510",3.918,0,0,0,0,0,0,0,0
"$16951","$16552",0,0,0,2.59,0,0,0,0,0
"$16951","$16554",0,0,0,0,2.271,0,0,0,0
"$16951","$16574",0,0,0,11.878,0,0,0,0,0
"$16951","$16575",0,8.429,0,0,0,0,0,0,0
"$16951","$16576",0,0,0,10.747,3.975,0,0,0,0
"$16951","$16579",0,0,0,0,0,2.59,0,0,0
"$16951","$16595",0,0,0,1.727,0,0,0,0,0
"$16951","$16609",0,0,0,0,6.113,0,0,0,0
"$16951","$16625",7.356,0,0,0,0,0,0,0,0
"$16951","$16741",0,0,11.754,0,0,0,0,0,0
"$16951","$16750",0,4.623,0,0,0,0,0,0,0
"$16951","$16757",0,0,0,2.457,0,0,0,0,0
"$16951","$16773",0,8.717,0,0,0,0,0,0,0
"$16951","$16999",0,0,0,11.826,0,0,0,0,0
"$16952","$16569",5.877,0,0,0,0,0,0,0,0
"$16952","$16867",0,0,0,26.444,0,0,0,0,0
"$16954","$16171",0,0,0,0,6.489,0,0,0,0
"$16954","$16300",0,0,0,4.504,0,0,0,0,0
"$16954","$16568",0,2.492,0,0,0,0,0,0,0
"$16955","$16503",0,0,0,0,4.718,0,0,0,0
"$16955","$16568",0,0,20.378,0,0,0,0,0,0
"$16957","$16609",0,0,0,0,0,3.218,0,0,0
"$16957","$16814",0,1.985,0,0,0,0,0,0,0
"$16957","$16941",0,3.094,0,0,0,0,0,0,0
"$16957","$17023",0,0,0,0,0,4.713,0,0,0
"$16958","$16003",5.634,0,0,0,0,0,0,0,0
"$16958","$16568",0,17.685,0,0,0,0,0,0,0
"$16958","$16572",0,10.594,0,0,0,0,0,0,0
"$16958","$16916",0,0,0,0,0,0,0,4.359,0
"$16959","$16108",0,0,0,11.754,0,0,0,0,0
"$16959","$16568",0,0,25.042,0,0,0,0,0,0
"$16959","$16572",0,0,17.109,0,0,0,0,0,0
"$16959","$16595",3.642,0,0,0,0,0,0,0,0
"$16959","$16606",0,0,0,0,0,2.873,0,0,0
"$16960","$16566",0,0,20.406,0,0,0,0,0,0
"$16960","$16568",0,0,13.821,0,0,0,0,0,0
"$16961","$15998",6.213,0,0,0,0,0,0,0,0
"$16961","$16079",0,14.229,0,0,0,0,0,0,0
"$16961","$16614",0,0,0,2.612,0,0,0,0,0
"$16961","$16635",1.426,0,0,0,0,0,0,0,0
"$16961","$16894",3.142,0,0,0,0,0,0,0,0
"$16961","$17039",0,0,0,5.318,5.318,0,0,0,0
"$16962","$16456",0,0,0,0,0,4.675,0,0,0
"$16962","$16538",0,0,0,0,4.204,0,0,0,0
"$16962","$16568",0,0,13.419,0,0,0,0,0,0
"$16962","$16572",0,0,0,0,0,8.735,0,0,0
"$16963","$16188",0,0,2.022,0,0,0,0,0,0
"$16963","$16201",0,0,0,0,0,0,0,0,5.528
"$16963","$16503",0,0,0.423,0,0,0,0,0,0
"$16964","$16568",0,0,0,0,13.694,0,0,0,0
"$16964","$16575",0,12.66,0,0,0,0,0,0,0
"$16965","$16136",0,0,0,0,0,0,0,2.908,0
"$16965","$16279",0,2.155,0,0,0,0,0,0,0
"$16965","$16350",0,12.685,6.637,0,0,0,0,0,0
"$16965","$16566",0,10.082,0,0,0,0,0,0,0
"$16965","$16567",0,7.261,0,0,0,0,0,0,0
"$16965","$16568",0,0,0,0,10.082,0,0,0,0
"$16965","$16572",0,0,2.956,0,0,0,0,0,0
"$16965","$16588",0,2.956,0,0,0,0,0,0,0
"$16965","$17023",0,2.956,0,0,0,0,0,0,0
"$16966","$16568",0,0,0,24.076,0,0,0,0,0
"$16966","$16757",0,0,0,5.88,0,0,0,0,0
"$16967","$16568",0,0,0,5.646,0,0,0,0,0
"$16969","$16350",0,0,0,2.795,0,0,0,0,0
"$16970","$16190",4.291,0,0,0,0,0,0,0,0
"$16971","$17013",0,0,0,19.677,0,0,0,0,0
"$16972","$16119",0,0,0,3.018,0,0,0,0,0
"$16972","$16516",2.587,0,0,0,0,0,0,0,0
"$16972","$16563",0,0,0,0,4.097,0,0,0,0
"$16972","$16576",0,0,0,0,2.587,0,0,0,0
"$16972","$16740",7.726,0,0,0,0,0,0,0,0
"$16972","$16867",0,7.642,0,0,0,0,0,0,0
"$16972","$16982",8.787,0,0,0,0,0,0,0,0
"$16973","$16746",2.382,0,0,0,0,0,0,0,0
"$16973","$16757",0,0,0,7.392,0,0,0,0,0
"$16973","$16812",0,0,0,2.14,0,0,0,0,0
"$16974","$16110",0,0,0,2.165,0,0,0,0,0
"$16974","$16338",0,7.392,0,0,0,0,0,0,0
"$16974","$16609",0,0,0,0,8.858,0,0,0,0
"$16974","$17009",0,7.392,0,0,0,0,0,0,0
"$16975","$16989",14.229,0,0,0,0,0,0,0,0
"$16977","$16129",0,0,0,2.787,0,0,0,0,0
"$16977","$16137",0,0,0,19.183,0,0,0,0,0
"$16977","$16350",0,0,0,0,3.161,0,0,0,0
"$16977","$16635",12.844,0,0,0,0,0,0,0,0
"$16977","$16656",0,0,0,0,2.873,0,0,0,0
"$16978","$16002",2.595,0,0,0,0,0,0,0,0
"$16978","$16194",0,0,0,6.859,0,0,0,0,0
"$16978","$16510",1.56,0,0,0,0,0,0,0,0
"$16978","$16572",0,2.072,0,0,0,0,0,0,0
"$16978","$16867",0,3.506,0,0,0,0,0,0,0
"$16978","$16998",0,0,0,6.013,0,0,0,0,0
"$16978","$17001",0,0,0,8.064,0,0,0,0,0
"$16980","$15999",0,0,0,19.183,0,0,0,0,0
"$16980","$16112",1.33,0,0,0,0,0,0,0,0
"$16980","$16235",0,0,0,38.607,0,0,0,0,0
"$16980","$16337",0,0,2.012,0,0,0,0,0,0
"$16980","$16389",0,0,0,13.372,0,0,0,0,0
"$16980","$16575",0,0,0,19.874,0,0,0,0,0
"$16980","$16576",0,0,0,7.438,0,0,0,0,0
"$16980","$16619",0,27.391,0,0,0,0,0,0,0
"$16980","$16757",0,0,0,0,0,2.072,0,0,0
"$16980","$16825",5.116,0,0,0,0,0,0,0,0
"$16980","$17077",9.937,0,0,0,0,0,0,0,0
"$16981","$15999",0,0,0,4.189,0,0,0,0,0
"$16981","$16194",0,0,4.077,0,0,0,0,0,0
"$16981","$16337",0,0,0,0,2.012,0,0,0,0
"$16981","$16510",0,0.675,0,0,0,0,0,0,0
"$16981","$16589",0,18.915,0,0,0,0,0,0,0
"$16981","$16617",3.291,0,0,0,0,0,0,0,0
"$16981","$17039",0,0,0,0,1.126,0,0,0,0
"$16983","$16572",0,0,2.956,0,0,0,0,0,0
"$16987","$16081",0,0,0,4.976,0,0,0,0,0
"$16987","$16103",0,0,0,1.993,0,0,0,0,0
"$16987","$16114",0,0,0,0,0,0,23.63,0,0
"$16987","$16523",0,0,0,5.836,0,0,0,0,0
"$16987","$16568",0,0,15.135,0,0,0,0,0,0
"$16987","$16576",0,0,0,6.574,0,0,0,0,0
"$16987","$16656",0,0,0,18.012,0,0,0,0,0
"$16987","$16717",4.788,0,0,5.8,0,0,0,0,0
"$16987","$16974",0,7.392,0,0,0,0,0,0,0
"$16987","$17037",0,0,0,4.23,0,0,0,0,0
"$16987","$17039",0,0,0,0,0,15.135,0,0,0
"$16989","$16506",0.887,0,0,0,0,0,0,0,0
"$16989","$16574",0,19.21,0,0,0,0,0,0,0
"$16989","$16757",0,0,0,2.773,0,0,0,0,0
"$16989","$16867",0,1.446,0,0,0,0,0,0,0
"$16989","$17535",3.161,0,0,0,0,0,0,0,0
"$16990","$16867",0,0,0,0,0,7.721,0,0,0
"$16991","$16566",0,14.446,0,0,0,0,0,0,0
"$16991","$16572",0,0,11.585,0,0,0,0,0,0
"$16991","$16888",0,0,0,0,0,0,0,2.012,0
"$16992","$16069",0,0,2.889,0,0,0,0,0,0
"$16992","$16206",0,2.52,0,0,0,0,0,0,0
"$16992","$16566",0,13.809,0,0,0,0,0,0,0
"$16992","$16568",0,0,10.462,0,0,0,0,0,0
"$16992","$16572",0,0,8.735,0,0,0,0,0,0
"$16992","$16852",11.457,0,0,0,0,0,0,0,0
"$16992","$17023",0,13.436,0,0,0,0,0,0,0
"$16993","$16069",0,0,23.715,0,0,0,0,0,0
"$16993","$16103",0,0,0,8.856,0,0,0,0,0
"$16993","$16337",0,0,0,0.648,0,0,0,0,0
"$16993","$16567",0,0,0,0,0,75.707,0,0,0
"$16993","$16568",0,0,13.436,0,4.108,0,0,0,0
"$16993","$16572",0,6.944,0,0,0,0,0,0,0
"$16993","$16762",0,0,0,1.021,0,0,0,0,0
"$16993","$16940",1.296,0,0,0,0,0,0,0,0
"$16993","$17018",1.1,0,0,1.1,0,0,0,0,0
"$16993","$17024",0,0,17.991,0,0,0,0,0,0
"$16995","$16006",1.817,0,0,0,0,0,0,0,0
"$16995","$16073",0,4.538,0,0,0,0,0,0,0
"$16995","$16296",0,0,0,6.284,0,0,0,0,0
"$16995","$16453",0,0,0,7.844,0,0,0,0,0
"$16995","$16554",0,0,0,0.432,0,0,0,0,0
"$16995","$16568",0,17.685,0,0,0,0,0,0,0
"$16995","$16573",0,0,7.011,0,0,0,0,0,0
"$16995","$16576",0,0,0,0.963,0,0,0,0,0
"$16995","$16577",0,0,0,1.582,0,0,0,0,0
"$16995","$16587",0,0,0,5.528,0,0,0,0,0
"$16995","$16717",0,0,0,6.284,0,0,0,0,0
"$16995","$16757",0,0,0,0,0,0,2.773,0,0
"$16995","$16867",0,0,0,0,3.45,0,0,0,0
"$16995","$16989",0,0,0,2.392,0,0,0,0,0
"$16995","$17016",0,13.777,0,0,0,0,0,0,0
"$16995","$17023",0,0,13.436,0,0,0,0,0,0
"$16997","$16054",0,0,0,0,0,0,2.608,0,0
"$16997","$16088",0,0,0,0,0,0,0,17.302,0
"$16997","$16177",0,0,0,0,0,0,7.377,0,0
"$16997","$16279",0,0,0,0,0,3.466,2.516,0,0
"$16997","$16460",0,0,0,0,0,0,0,3.399,0
"$16997","$16812",0,0,0,0,0,0,0,0,3.466
"$16998","$16279",0,0,0,0,0,0,13.444,0,0
"$16998","$16503",0,0,0,0,0,4.919,0,0,0
"$16998","$16552",0,0,0,0,0,0,2.773,0,0
"$16998","$16572",0,0,0,0,0,0,1.135,0,0
"$16998","$16690",0,0,0,0,0,0,0,0,9.996
"$16998","$17001",0,0,0,0,0,0,0.635,0,0
"$16998","$17018",0,0,0,0,0,0,0,0,1.27
"$16998","$17164",0,0,0,0,0,0,0.864,0,0
"$16999","$16154",0,0,0,5.025,0,0,0,0,0
"$16999","$16403",0,0,0,0,0,0,0,2.111,0
"$16999","$16575",0,0,0,0,0,0,0,0,2.837
"$16999","$16604",0,0,0,1.296,0,0,0,0,0
"$16999","$16622",0,0,0,0,0,0,3.054,0,0
"$16999","$16656",0,0,0,29.649,0,0,0,0,0
"$16999","$16773",5.888,0,0,0,0,0,0,0,0
"$16999","$16932",0,0,0,0,0,0,0,1.655,0
"$16999","$16936",0,0,0,0,0,0,5.888,0,0
"$16999","$17004",0,0,12.544,0,0,0,0,0,0
"$17001","$10848",0,0,0,10.177,0,0,0,0,0
"$17001","$16016",0,0,0,4.142,0,0,0,0,0
"$17001","$16051",0,0,0,3.98,0,0,0,0,0
"$17001","$16065",0,0,0,17.614,0,0,0,0,0
"$17001","$16090",0,0,0,3.759,0,0,0,0,0
"$17001","$16093",4.179,0,0,0,0,0,0,0,0
"$17001","$16106",0,0,0,7.568,0,0,0,0,0
"$17001","$16107",0,0,0,7.389,0,0,0,0,0
"$17001","$16143",0,0,0,0,0,0,7.377,0,0
"$17001","$16189",0,0,0,17.097,0,0,0,0,0
"$17001","$16350",0,0,0,1.714,0,0,0,0,0
"$17001","$16453",0,0,0,5.387,0,0,0,0,0
"$17001","$16476",0,0,0,0,1.763,0,0,0,0
"$17001","$16503",0,0,0,5.387,0,0,0,0,0
"$17001","$16514",0,0,0,5.026,0,0,0,0,9.371
"$17001","$16568",0,0,0,3.256,0,0,0,0,0
"$17001","$16579",0,0,0,3.865,0,0,0,0,0
"$17001","$16581",0,0,0,0,0,0,35.731,0,0
"$17001","$16582",0,0,0,16.128,0,0,0,0,0
"$17001","$16584",2.171,0,0,0,0,0,0,0,0
"$17001","$16586",0,0,0,4.212,0,0,0,0,0
"$17001","$16592",0,0,0,8.164,0,0,0,0,0
"$17001","$16597",0,0,0,0,0,0,19.25,0,0
"$17001","$16609",6.28,3.14,0,0,0,0,0,0,0
"$17001","$16610",0,0,0,6.28,0,0,0,0,0
"$17001","$16624",0,0,0,17.573,0,0,0,0,0
"$17001","$16656",4.59,0,0,0,0,0,0,0,0
"$17001","$16668",0,0,0,0.428,0,0,0,0,0
"$17001","$16705",0,0,0,0,2.908,0,0,0,0
"$17001","$16717",0,0,0,0,14.391,0,0,0,0
"$17001","$16720",2.482,0,0,0,0,0,0,0,0
"$17001","$16721",0,0,0,2.645,0,0,0,0,0
"$17001","$16813",2.3,0,0,0,0,0,0,0,0
"$17001","$16853",5.765,0,0,0,0,0,0,0,0
"$17001","$16883",0,0,0,3.571,0,0,0,0,0
"$17001","$16912",0,0,0,0,0,0,9.707,0,0
"$17001","$16914",0,0,0,5.025,0,0,0,0,0
"$17001","$16932",1.893,0,1.283,0,0,0,0,0,0
"$17001","$16940",1.285,0,0,0,0,0,0,0,0
"$17001","$16951",0,0,0,8.064,0,0,0,0,0
"$17001","$17019",0,0,0,18.598,0,0,0,0,0
"$17001","$17036",0,0,0,7.392,0,0,0,0,0
"$17001","$17039",0,0,0,5.721,0,0,0,0,0
"$17001","$17055",0,0,0,7.699,0,0,0,0,0
"$17001","$17074",0,0,0,3.514,6.907,0,0,0,0
"$17001","$17076",0,0,0,4.483,0,0,0,0,0
"$17001","$17162",7.782,0,0,0,0,0,0,0,0
"$17003","$16107",0,0,0,5.026,16.329,0,0,0,0
"$17003","$16209",6.664,0,0,0,0,0,0,0,0
"$17003","$16279",1.753,0,0,0,0,0,0,0,0
"$17003","$16635",0,1.655,0,0,0,0,0,0,0
"$17003","$16757",0,0,0,0,0,2.271,0,0,0
"$17003","$16932",0,0,0,5.277,0,0,0,0,0
"$17003","$17163",0,0,0,0,0,0,0,0,2.575
"$17004","$16114",2.012,0,0,0,0,0,0,0,0
"$17004","$16567",0,0,0,3.527,0,0,0,0,0
"$17004","$16575",0,0,0,0,21.634,0,0,0,0
"$17004","$16576",11.59,0,0,0,0,0,0,0,0
"$17004","$16582",0,0,0,0,29.739,0,0,0,0
"$17004","$16758",2.563,0,0,0,0,0,0,0,0
"$17004","$16871",0,2.076,0,0,0,0,0,0,0
"$17004","$17005",0,0,0,0,5.174,0,0,0,0
"$17004","$17039",0,0,0,8.077,0,0,0,0,0
"$17005","$16006",0,1.285,0,0,0,0,0,0,0
"$17005","$16051",0,2.012,0,0,0,0,0,0,0
"$17005","$16145",0,0,0,6.934,0,0,0,0,0
"$17005","$16206",0,0,0,2.52,0,0,0,0,0
"$17005","$16337",0,0,0,1.797,0,0,0,0,0
"$17005","$16338",0,0,0,0,3.863,0,0,0,0
"$17005","$16350",3.874,0,0,0,0,0,0,0,0
"$17005","$16353",0,3.161,0,0,0,0,0,0,0
"$17005","$16510",1.817,1.285,0,0,0,0,0,0,0
"$17005","$16514",0,0,0,5.535,0,0,0,0,0
"$17005","$16576",3.863,0,0,0,0,0,0,0,0
"$17005","$16584",0,0,0,2.443,0,0,0,0,0
"$17005","$16591",0,0,0,0,7.409,0,0,0,0
"$17005","$16656",0,0,0,1.797,0,0,0,0,0
"$17005","$16717",0,0,0,4.024,0,0,0,0,0
"$17005","$16725",0,0,0,0,0,0,2.587,0,0
"$17005","$16757",0,0,0,1.638,0,0,0,5.795,0
"$17005","$16771",0.635,0,0,0,0,0,0,0,0
"$17005","$16808",0,3.821,0,0,0,0,0,0,0
"$17005","$16844",0,7.712,0,2.587,0,0,0,3.67,0
"$17005","$16998",0,0,0,0.623,1.546,0,0,0,0
"$17005","$17002",0,0,0,23.181,0,0,0,0,0
"$17005","$17039",0,0,0,0,0,2.587,0,0,0
"$17005","$17046",0,0,0,2.494,0,0,0,0,0
"$17005","$17066",0,0,0,0,8.019,0,0,0,0
"$17005","$17074",6.238,0,0,0,0,0,0,0,0
"$17005","$17169",0,0,0,7.726,0,0,0,0,0
"$17005","$25623",0,2.921,0,0,0,0,0,0,0
"$17006","$16110",0,0,0,4.215,0,0,0,0,0
"$17006","$16119",7.094,0,0,0,0,0,0,0,0
"$17006","$16149",0,0,0,1.324,0,0,0,0,0
"$17006","$16206",0,0,2.52,0,0,0,0,0,0
"$17006","$16316",2.108,0,0,0,0,0,0,0,0
"$17006","$16418",1.463,0,0,0,0,0,0,0,0
"$17006","$16466",4.097,0,0,0,0,0,0,0,0
"$17006","$16515",4.097,0,0,0,0,0,0,0,0
"$17006","$16552",0,0,0,2.773,0,0,0,0,0
"$17006","$16567",8.193,0,0,0,0,0,0,0,0
"$17006","$16575",7.726,0,0,0,0,0,0,0,0
"$17006","$16579",0,0,0,4.072,0,0,0,0,0
"$17006","$16610",0,0,0,2.947,0,0,0,0,0
"$17006","$17019",0,0,0,1.27,0,0,0,0,0
"$17007","$16007",0,0,0,1.928,0,0,0,0,0
"$17007","$16476",0,4.328,0,0,0,0,0,0,0
"$17007","$16584",0,0,0,4.097,0,0,0,0,0
"$17007","$16590",0,0,0,0,2.596,0,0,0,0
"$17007","$16773",0,4.076,0,0,0,0,0,0,0
"$17007","$17039",0,0,0,0,9.937,0,0,1.708,0
"$17007","$17074",0,1.446,0,0,0,0,0,0,0
"$17008","$16251",0,12.614,0,0,0,0,0,0,0
"$17008","$16279",0,0,0,0,0,0,4.71,0,0
"$17008","$16403",2.553,0,0,0,0,0,0,0,0
"$17008","$16614",0,0,0,0,0,0,3.514,0,0
"$17008","$16656",0,0,0,1.215,0,0,0,0,0
"$17008","$16809",0,0,0,0,6.053,0,0,0,0
"$17008","$17019",0,0,0,0,0,0.568,0,0,0
"$17009","$16008",5.459,0,0,0,0,0,0,0,0
"$17009","$16018",10.769,0,0,0,0,0,0,0,0
"$17009","$16272",2.023,0,0,0,0,0,0,0,0
"$17009","$16337",0,3.339,0,0,0,0,0,0,0
"$17009","$16554",0,0,0,0,0,0,1.849,0,0
"$17009","$16568",17.411,21.962,18.425,0,35.26,14.678,0,0,0
"$17009","$16572",0,0,0,0,0,0,30.489,0,0
"$17009","$16575",0,7.339,0,0,0,0,0,0,0
"$17009","$16603",7.392,0,0,0,0,0,0,0,0
"$17009","$16639",0,5.746,0,0,0,0,0,0,0
"$17009","$16703",0,0,0.959,0,0,0,0,0,0
"$17009","$16809",0,0,0,0,2.947,0,0,0,0
"$17009","$16822",3.339,0,0,0,0,0,0,0,0
"$17009","$16867",0,4.504,0,0,0,0,0,0,0
"$17009","$16911",0,0,2.695,0,0,0,0,0,0
"$17010","$16572",0,15.63,0,0,0,0,0,0,0
"$17011","$16114",0,0,0,0,0,0,1.464,0,0
"$17011","$16577",0,0,0,0,0,0,4.042,0,0
"$17011","$16867",0,5.989,0,0,0,0,0,0,0
"$17012","$16568",28.773,0,0,0,0,0,0,0,0
"$17012","$16573",0,27.633,0,0,0,0,0,0,0
"$17012","$16861",0,43.117,0,0,0,0,0,0,0
"$17013","$16567",0,0,22.887,0,0,0,0,0,0
"$17013","$16568",0,17.8,36.708,0,9.814,0,0,0,0
"$17014","$16506",0,6.768,0,0,0,0,0,0,0
"$17015","$16012",0,0,0,0,0,1.372,0,0,0
"$17015","$16061",4.538,0,0,0,0,0,0,0,0
"$17015","$16568",34.835,0,0,0,0,0,0,5.389,0
"$17015","$16589",0,0,0,6.462,0,0,0,0,0
"$17015","$16610",0,0,0,0,0,2.947,0,0,0
"$17016","$16012",0,0,0,1.971,0,0,0,0,0
"$17016","$16026",1.283,0,0,0,0,0,0,0,0
"$17016","$16071",0,0,0,4.919,0,0,0,0,0
"$17016","$16188",0,4.875,0,0,0,0,0,0,0
"$17016","$16469",0,0,0,0,5.575,0,0,0,0
"$17016","$16476",0,1.135,0,0,0,0,0,0,0
"$17016","$16569",0,1.979,0,0,0,0,0,0,0
